shape_id,direction_id,trip_id,direction_name,wheelchair_accessible,trip_headsign,block_id,route_id,service_id
100.0.1952648901_Timetable_-_2024-04,1,2522__62030_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_62030_Timetable_-_2024-04,917,SatSunReg
100.0.195264850916_Timetable_-_2024-04,0,2524__62009_Timetable_-_2024-04,Eastbound,1,Conlin,a_62009_Timetable_-_2024-04,916,SatSun
100.0.1952648901_Timetable_-_2024-04,1,2525__2032_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_2032_Timetable_-_2024-04,917,Weekday_merged_999963
100.0.1952649892_Timetable_-_2024-04,1,2526__2037_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2037_Timetable_-_2024-04,224,Weekday_merged_999963
100.0.1952647072_Timetable_-_2024-04,1,2527__2037_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2037_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.195264850916_Timetable_-_2024-04,0,2528__62001_Timetable_-_2024-04,Eastbound,1,Conlin,a_62001_Timetable_-_2024-04,916,SatSun
100.0.2242007235_Timetable_-_2024-04,0,2529__2043_Timetable_-_2024-04,Northbound,1,C - Audley,a_2043_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1952647814_Timetable_-_2024-04,1,252__4033_Timetable_-_2024-04,Southbound,1,Raleigh,a_4033_Timetable_-_2024-04,407,Weekday_merged_999963
100.0.1952652001_Timetable_-_2024-04,1,2530__64005_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_64005_Timetable_-_2024-04,502,SatSun
100.0.195264850916_Timetable_-_2024-04,0,2531__62015_Timetable_-_2024-04,Eastbound,1,Conlin,a_62015_Timetable_-_2024-04,916,SatSun
100.0.1952652001_Timetable_-_2024-04,1,2532__64018_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_64018_Timetable_-_2024-04,502,SatSun
100.0.1952649892_Timetable_-_2024-04,1,2533__2048_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2048_Timetable_-_2024-04,224,Weekday_merged_999963
100.0.1952648509161_Timetable_-_2024-04,1,2534__62011_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_62011_Timetable_-_2024-04,916,SatSun
100.0.2242007236_Timetable_-_2024-04,1,2535__2048_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2048_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1952648901_Timetable_-_2024-04,1,2536__2032_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_2032_Timetable_-_2024-04,917,Weekday_merged_999963
100.0.1952648901_Timetable_-_2024-04,1,2537__62029_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_62029_Timetable_-_2024-04,917,SatSun
100.0.1952648906_Timetable_-_2024-04,0,2538__2035_Timetable_-_2024-04,Eastbound,1,Oshawa Centre Terminal,a_2035_Timetable_-_2024-04,917,Weekday_merged_999963
100.0.1952652001_Timetable_-_2024-04,1,2539__8415_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_8415_Timetable_-_2024-04,502,Stat Holiday
100.0.1952647813_Timetable_-_2024-04,0,253__4060_Timetable_-_2024-04,Northbound,1,Harmony,a_4060_Timetable_-_2024-04,407,Weekday_merged_999963
100.0.1952647071_Timetable_-_2024-04,0,2540__2043_Timetable_-_2024-04,Northbound,1,Taunton,a_2043_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1952649892_Timetable_-_2024-04,1,2541__62025_Timetable_-_2024-04,Southbound,1,Ajax Station,a_62025_Timetable_-_2024-04,224,SatSunReg
100.0.2242007236_Timetable_-_2024-04,1,2543__2059_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2059_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1952649892_Timetable_-_2024-04,1,2544__62025_Timetable_-_2024-04,Southbound,1,Ajax Station,a_62025_Timetable_-_2024-04,224,SatSunReg
100.0.1952648901_Timetable_-_2024-04,1,2545__2035_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_2035_Timetable_-_2024-04,917,Weekday_merged_999963
100.0.1952647071_Timetable_-_2024-04,0,2546__2063_Timetable_-_2024-04,Northbound,1,Taunton,a_2063_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.2242007236_Timetable_-_2024-04,1,2547__2048_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2048_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1952649895_Timetable_-_2024-04,0,2548__2037_Timetable_-_2024-04,Northbound,1,Taunton,a_2037_Timetable_-_2024-04,224,Weekday_merged_999963
100.0.1952649892_Timetable_-_2024-04,1,2549__2043_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2043_Timetable_-_2024-04,224,Weekday_merged_999963
100.0.1046829531_Timetable_-_2024-04,0,254__4033_Timetable_-_2024-04,Northbound,1,C - Harmony,a_4033_Timetable_-_2024-04,407,Weekday_merged_999963
100.0.1952648902_Timetable_-_2024-04,0,2551__62029_Timetable_-_2024-04,Eastbound,1,Oshawa Centre Terminal,a_62029_Timetable_-_2024-04,917,SatSun
100.0.1952650522_Timetable_-_2024-04,0,2553__64020_Timetable_-_2024-04,Eastbound,1,Courtice,a_64020_Timetable_-_2024-04,411,SatSun
100.0.1952648902_Timetable_-_2024-04,0,2554__2032_Timetable_-_2024-04,Eastbound,1,Oshawa Centre Terminal,a_2032_Timetable_-_2024-04,917,Weekday_merged_999963
100.0.1952652001_Timetable_-_2024-04,1,2555__8448_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_8448_Timetable_-_2024-04,502,Stat Holiday
100.0.1952647072_Timetable_-_2024-04,1,2556__62023_Timetable_-_2024-04,Southbound,1,Ajax Station,a_62023_Timetable_-_2024-04,216,SatSun
100.0.1952649892_Timetable_-_2024-04,1,2557__2034_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2034_Timetable_-_2024-04,224,Weekday_merged_999963
100.0.1952648902_Timetable_-_2024-04,0,2558__2029_Timetable_-_2024-04,Eastbound,1,Oshawa Centre Terminal,a_2029_Timetable_-_2024-04,917,Weekday_merged_999963
100.0.1952648902_Timetable_-_2024-04,0,2559__62021_Timetable_-_2024-04,Eastbound,1,Oshawa Centre Terminal,a_62021_Timetable_-_2024-04,917,SatSunReg
100.0.1046829532_Timetable_-_2024-04,1,255__4010_Timetable_-_2024-04,Southbound,1,A - Raleigh,a_4010_Timetable_-_2024-04,407,Weekday_merged_999963
100.0.1952649895_Timetable_-_2024-04,0,2561__62026_Timetable_-_2024-04,Northbound,1,Taunton,a_62026_Timetable_-_2024-04,224,SatSun
100.0.1952647071_Timetable_-_2024-04,0,2563__2040_Timetable_-_2024-04,Northbound,1,Taunton,a_2040_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1952652003_Timetable_-_2024-04,1,2565__4062_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_4062_Timetable_-_2024-04,502,Weekday_merged_999963
100.0.195264850916_Timetable_-_2024-04,0,2566__62031_Timetable_-_2024-04,Eastbound,1,Conlin,a_62031_Timetable_-_2024-04,916,SatSun
100.0.1952649895_Timetable_-_2024-04,0,2567__62026_Timetable_-_2024-04,Northbound,1,Taunton,a_62026_Timetable_-_2024-04,224,SatSun
100.0.1952652001_Timetable_-_2024-04,1,2568__4063_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_4063_Timetable_-_2024-04,502,Weekday_merged_999963
100.0.1952652001_Timetable_-_2024-04,1,2569__64021_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_64021_Timetable_-_2024-04,502,SatSun
100.0.1952647814_Timetable_-_2024-04,1,256__4069_Timetable_-_2024-04,Southbound,1,Raleigh,a_4069_Timetable_-_2024-04,407,Weekday_merged_999963
100.0.1952649892_Timetable_-_2024-04,1,2570__62025_Timetable_-_2024-04,Southbound,1,Ajax Station,a_62025_Timetable_-_2024-04,224,SatSunReg
100.0.1952650522_Timetable_-_2024-04,0,2571__64001_Timetable_-_2024-04,Eastbound,1,Courtice,a_64001_Timetable_-_2024-04,411,SatSun
100.0.1952650521_Timetable_-_2024-04,1,2572__64014_Timetable_-_2024-04,Westbound,1,Oshawa Centre Terminal,a_64014_Timetable_-_2024-04,411,SatSun
100.0.1952649892_Timetable_-_2024-04,1,2573__62024_Timetable_-_2024-04,Southbound,1,Ajax Station,a_62024_Timetable_-_2024-04,224,SatSunReg
100.0.1952649895_Timetable_-_2024-04,0,2574__62023_Timetable_-_2024-04,Northbound,1,Taunton,a_62023_Timetable_-_2024-04,224,SatSunReg
100.0.1952648908_Timetable_-_2024-04,0,2575__2032_Timetable_-_2024-04,Eastbound,1,B - Ajax Station,a_2032_Timetable_-_2024-04,917,Weekday_merged_999963
100.0.1952648509161_Timetable_-_2024-04,1,2576__62015_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_62015_Timetable_-_2024-04,916,SatSun
100.0.1952652001_Timetable_-_2024-04,1,2577__8469_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_8469_Timetable_-_2024-04,502,Stat Holiday
100.0.1952649895_Timetable_-_2024-04,0,2578__62026_Timetable_-_2024-04,Northbound,1,Taunton,a_62026_Timetable_-_2024-04,224,SatSunReg
100.0.1952648509161_Timetable_-_2024-04,1,2579__62005_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_62005_Timetable_-_2024-04,916,SatSun
100.0.1952647813_Timetable_-_2024-04,0,257__4010_Timetable_-_2024-04,Northbound,1,Harmony,a_4010_Timetable_-_2024-04,407,Weekday_merged_999963
100.0.1952647071_Timetable_-_2024-04,0,2580__2040_Timetable_-_2024-04,Northbound,1,Taunton,a_2040_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.2242008464_Timetable_-_2024-04,1,2581__92903_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_92903_Timetable_-_2024-04,916,All Days_merged_999964
100.0.1952652001_Timetable_-_2024-04,1,2582__4058_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_4058_Timetable_-_2024-04,502,Weekday_merged_999963
100.0.1952647071_Timetable_-_2024-04,0,2583__62025_Timetable_-_2024-04,Northbound,1,Taunton,a_62025_Timetable_-_2024-04,216,SatSun
100.0.1952650523_Timetable_-_2024-04,0,2584__64020_Timetable_-_2024-04,Eastbound,1,B - Raleigh,a_64020_Timetable_-_2024-04,411,SatSun
100.0.1952648509161_Timetable_-_2024-04,1,2586__62011_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_62011_Timetable_-_2024-04,916,SatSun
100.0.1952648902_Timetable_-_2024-04,0,2588__62029_Timetable_-_2024-04,Eastbound,1,Oshawa Centre Terminal,a_62029_Timetable_-_2024-04,917,SatSunReg
100.0.1952647071_Timetable_-_2024-04,0,2589__62025_Timetable_-_2024-04,Northbound,1,Taunton,a_62025_Timetable_-_2024-04,216,SatSun
100.0.1046829531_Timetable_-_2024-04,0,258__4069_Timetable_-_2024-04,Northbound,1,C - Harmony,a_4069_Timetable_-_2024-04,407,Weekday_merged_999963
100.0.1952648509161_Timetable_-_2024-04,1,2590__62001_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_62001_Timetable_-_2024-04,916,SatSun
100.0.1952647071_Timetable_-_2024-04,0,2592__2051_Timetable_-_2024-04,Northbound,1,Taunton,a_2051_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.2242007236_Timetable_-_2024-04,1,2593__2044_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2044_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1952647071_Timetable_-_2024-04,0,2594__62025_Timetable_-_2024-04,Northbound,1,Taunton,a_62025_Timetable_-_2024-04,216,SatSun
100.0.1952647071_Timetable_-_2024-04,0,2596__62025_Timetable_-_2024-04,Northbound,1,Taunton,a_62025_Timetable_-_2024-04,216,SatSun
100.0.1952649895_Timetable_-_2024-04,0,2597__2043_Timetable_-_2024-04,Northbound,1,Taunton,a_2043_Timetable_-_2024-04,224,Weekday_merged_999963
100.0.1952648901_Timetable_-_2024-04,1,2599__62022_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_62022_Timetable_-_2024-04,917,SatSunReg
100.0.1046829532_Timetable_-_2024-04,1,259__4016_Timetable_-_2024-04,Southbound,1,A - Raleigh,a_4016_Timetable_-_2024-04,407,Weekday_merged_999963
100.0.1952649892_Timetable_-_2024-04,1,2600__2040_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2040_Timetable_-_2024-04,224,Weekday_merged_999963
100.0.1952649892_Timetable_-_2024-04,1,2601__2048_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2048_Timetable_-_2024-04,224,WeekdayReg_merged_999962
100.0.2242007236_Timetable_-_2024-04,1,2602__2060_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2060_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1952650521_Timetable_-_2024-04,1,2603__64024_Timetable_-_2024-04,Westbound,1,Oshawa Centre Terminal,a_64024_Timetable_-_2024-04,411,SatSun
100.0.195264850916_Timetable_-_2024-04,0,2604__62001_Timetable_-_2024-04,Eastbound,1,Conlin,a_62001_Timetable_-_2024-04,916,SatSun
100.0.1952649892_Timetable_-_2024-04,1,2605__62025_Timetable_-_2024-04,Southbound,1,Ajax Station,a_62025_Timetable_-_2024-04,224,SatSunReg
100.0.1952649895_Timetable_-_2024-04,0,2606__2059_Timetable_-_2024-04,Northbound,1,Taunton,a_2059_Timetable_-_2024-04,224,WeekdayReg_merged_999962
100.0.1952649892_Timetable_-_2024-04,1,2607__62025_Timetable_-_2024-04,Southbound,1,Ajax Station,a_62025_Timetable_-_2024-04,224,SatSunReg
100.0.1952649892_Timetable_-_2024-04,1,2608__62025_Timetable_-_2024-04,Southbound,1,Ajax Station,a_62025_Timetable_-_2024-04,224,SatSunReg
100.0.1952648901_Timetable_-_2024-04,1,2609__62029_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_62029_Timetable_-_2024-04,917,SatSunReg
100.0.1952647814_Timetable_-_2024-04,1,260__4068_Timetable_-_2024-04,Southbound,1,Raleigh,a_4068_Timetable_-_2024-04,407,Weekday_merged_999963
100.0.1952652001_Timetable_-_2024-04,1,2610__8462_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_8462_Timetable_-_2024-04,502,Stat Holiday
100.0.1952647071_Timetable_-_2024-04,0,2611__2044_Timetable_-_2024-04,Northbound,1,Taunton,a_2044_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1952652003_Timetable_-_2024-04,1,2612__4066_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_4066_Timetable_-_2024-04,502,Weekday_merged_999963
100.0.1952648901_Timetable_-_2024-04,1,2613__2030_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_2030_Timetable_-_2024-04,917,Weekday_merged_999963
100.0.1952652001_Timetable_-_2024-04,1,2614__64032_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_64032_Timetable_-_2024-04,502,SatSun
100.0.1952652001_Timetable_-_2024-04,1,2615__4063_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_4063_Timetable_-_2024-04,502,Weekday_merged_999963
100.0.1952647072_Timetable_-_2024-04,1,2616__62026_Timetable_-_2024-04,Southbound,1,Ajax Station,a_62026_Timetable_-_2024-04,216,SatSun
100.0.1952649892_Timetable_-_2024-04,1,2617__2044_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2044_Timetable_-_2024-04,224,Weekday_merged_999963
100.0.1952650522_Timetable_-_2024-04,0,2618__64020_Timetable_-_2024-04,Eastbound,1,Courtice,a_64020_Timetable_-_2024-04,411,SatSun
100.0.1952647813_Timetable_-_2024-04,0,261__4016_Timetable_-_2024-04,Northbound,1,Harmony,a_4016_Timetable_-_2024-04,407,Weekday_merged_999963
100.0.1952649895_Timetable_-_2024-04,0,2620__62026_Timetable_-_2024-04,Northbound,1,Taunton,a_62026_Timetable_-_2024-04,224,SatSunReg
100.0.1952649892_Timetable_-_2024-04,1,2621__2059_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2059_Timetable_-_2024-04,224,Weekday_merged_999963
100.0.1952648902_Timetable_-_2024-04,0,2622__2029_Timetable_-_2024-04,Eastbound,1,Oshawa Centre Terminal,a_2029_Timetable_-_2024-04,917,Weekday_merged_999963
100.0.1952648902_Timetable_-_2024-04,0,2623__62021_Timetable_-_2024-04,Eastbound,1,Oshawa Centre Terminal,a_62021_Timetable_-_2024-04,917,SatSunReg
100.0.1952649892_Timetable_-_2024-04,1,2624__62024_Timetable_-_2024-04,Southbound,1,Ajax Station,a_62024_Timetable_-_2024-04,224,SatSunReg
100.0.1952647072_Timetable_-_2024-04,1,2625__2034_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2034_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1952650522_Timetable_-_2024-04,0,2626__64020_Timetable_-_2024-04,Eastbound,1,Courtice,a_64020_Timetable_-_2024-04,411,SatSun
100.0.1952649895_Timetable_-_2024-04,0,2627__62026_Timetable_-_2024-04,Northbound,1,Taunton,a_62026_Timetable_-_2024-04,224,SatSunReg
100.0.1952648901_Timetable_-_2024-04,1,2628__4075_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_4075_Timetable_-_2024-04,917,Weekday_merged_999963
100.0.1952647071_Timetable_-_2024-04,0,2629__62025_Timetable_-_2024-04,Northbound,1,Taunton,a_62025_Timetable_-_2024-04,216,SatSun
100.0.1952647813_Timetable_-_2024-04,0,262__4068_Timetable_-_2024-04,Northbound,1,Harmony,a_4068_Timetable_-_2024-04,407,Weekday_merged_999963
100.0.1952648901_Timetable_-_2024-04,1,2631__2032_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_2032_Timetable_-_2024-04,917,Weekday_merged_999963
100.0.2242007236_Timetable_-_2024-04,1,2633__2059_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2059_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1952649892_Timetable_-_2024-04,1,2634__2048_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2048_Timetable_-_2024-04,224,WeekdayReg_merged_999962
100.0.1952647072_Timetable_-_2024-04,1,2635__2037_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2037_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.195264850916_Timetable_-_2024-04,0,2636__62009_Timetable_-_2024-04,Eastbound,1,Conlin,a_62009_Timetable_-_2024-04,916,SatSun
100.0.195264850916_Timetable_-_2024-04,0,2637__62004_Timetable_-_2024-04,Eastbound,1,Conlin,a_62004_Timetable_-_2024-04,916,SatSun
100.0.1952649892_Timetable_-_2024-04,1,2639__2043_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2043_Timetable_-_2024-04,224,Weekday_merged_999963
100.0.1046829532_Timetable_-_2024-04,1,263__4018_Timetable_-_2024-04,Southbound,1,A - Raleigh,a_4018_Timetable_-_2024-04,407,Weekday_merged_999963
100.0.1952648901_Timetable_-_2024-04,1,2640__62030_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_62030_Timetable_-_2024-04,917,SatSunReg
100.0.1952650521_Timetable_-_2024-04,1,2641__64009_Timetable_-_2024-04,Westbound,1,Oshawa Centre Terminal,a_64009_Timetable_-_2024-04,411,SatSun
100.0.1952648902_Timetable_-_2024-04,0,2642__2032_Timetable_-_2024-04,Eastbound,1,Oshawa Centre Terminal,a_2032_Timetable_-_2024-04,917,Weekday_merged_999963
100.0.1952650522_Timetable_-_2024-04,0,2643__64001_Timetable_-_2024-04,Eastbound,1,Courtice,a_64001_Timetable_-_2024-04,411,SatSun
100.0.2242007236_Timetable_-_2024-04,1,2644__2043_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2043_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1952650521_Timetable_-_2024-04,1,2645__64023_Timetable_-_2024-04,Westbound,1,Oshawa Centre Terminal,a_64023_Timetable_-_2024-04,411,SatSun
100.0.1952647072_Timetable_-_2024-04,1,2646__62023_Timetable_-_2024-04,Southbound,1,Ajax Station,a_62023_Timetable_-_2024-04,216,SatSun
100.0.1952647071_Timetable_-_2024-04,0,2648__62024_Timetable_-_2024-04,Northbound,1,Taunton,a_62024_Timetable_-_2024-04,216,SatSun
100.0.1952647814_Timetable_-_2024-04,1,264__4013_Timetable_-_2024-04,Southbound,1,Raleigh,a_4013_Timetable_-_2024-04,407,Weekday_merged_999963
100.0.1952647072_Timetable_-_2024-04,1,2650__62023_Timetable_-_2024-04,Southbound,1,Ajax Station,a_62023_Timetable_-_2024-04,216,SatSun
100.0.1952647071_Timetable_-_2024-04,0,2652__62024_Timetable_-_2024-04,Northbound,1,Taunton,a_62024_Timetable_-_2024-04,216,SatSun
100.0.1952649895_Timetable_-_2024-04,0,2653__2063_Timetable_-_2024-04,Northbound,1,Taunton,a_2063_Timetable_-_2024-04,224,Weekday_merged_999963
100.0.1952647071_Timetable_-_2024-04,0,2654__2059_Timetable_-_2024-04,Northbound,1,Taunton,a_2059_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1952648902_Timetable_-_2024-04,0,2655__2030_Timetable_-_2024-04,Eastbound,1,Oshawa Centre Terminal,a_2030_Timetable_-_2024-04,917,Weekday_merged_999963
100.0.2242007236_Timetable_-_2024-04,1,2656__2048_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2048_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1952647071_Timetable_-_2024-04,0,2657__62024_Timetable_-_2024-04,Northbound,1,Taunton,a_62024_Timetable_-_2024-04,216,SatSun
100.0.1952649895_Timetable_-_2024-04,0,2659__62023_Timetable_-_2024-04,Northbound,1,Taunton,a_62023_Timetable_-_2024-04,224,SatSun
100.0.1952647813_Timetable_-_2024-04,0,265__4018_Timetable_-_2024-04,Northbound,1,Harmony,a_4018_Timetable_-_2024-04,407,Weekday_merged_999963
100.0.1952652001_Timetable_-_2024-04,1,2661__4064_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_4064_Timetable_-_2024-04,502,Weekday_merged_999963
100.0.1952648901_Timetable_-_2024-04,1,2662__62030_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_62030_Timetable_-_2024-04,917,SatSunReg
100.0.1952649892_Timetable_-_2024-04,1,2663__62025_Timetable_-_2024-04,Southbound,1,Ajax Station,a_62025_Timetable_-_2024-04,224,SatSun
100.0.1952649895_Timetable_-_2024-04,0,2664__62026_Timetable_-_2024-04,Northbound,1,Taunton,a_62026_Timetable_-_2024-04,224,SatSun
100.0.1952647072_Timetable_-_2024-04,1,2665__62023_Timetable_-_2024-04,Southbound,1,Ajax Station,a_62023_Timetable_-_2024-04,216,SatSun
100.0.1952648509161_Timetable_-_2024-04,1,2666__62006_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_62006_Timetable_-_2024-04,916,SatSun
100.0.1952652001_Timetable_-_2024-04,1,2667__64021_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_64021_Timetable_-_2024-04,502,SatSun
100.0.1952647072_Timetable_-_2024-04,1,2669__2044_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2044_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1952647813_Timetable_-_2024-04,0,266__4013_Timetable_-_2024-04,Northbound,1,Harmony,a_4013_Timetable_-_2024-04,407,Weekday_merged_999963
100.0.1952647072_Timetable_-_2024-04,1,2670__2037_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2037_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1952648901_Timetable_-_2024-04,1,2671__2035_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_2035_Timetable_-_2024-04,917,Weekday_merged_999963
100.0.1952652001_Timetable_-_2024-04,1,2672__8459_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_8459_Timetable_-_2024-04,502,Stat Holiday
100.0.1952647072_Timetable_-_2024-04,1,2674__62026_Timetable_-_2024-04,Southbound,1,Ajax Station,a_62026_Timetable_-_2024-04,216,SatSun
100.0.1952648901_Timetable_-_2024-04,1,2675__2035_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_2035_Timetable_-_2024-04,917,Weekday_merged_999963
100.0.19526498912_Timetable_-_2024-04,0,2676__2037_Timetable_-_2024-04,Northbound,1,Taunton,a_2037_Timetable_-_2024-04,224,Weekday_merged_999963
100.0.1952649895_Timetable_-_2024-04,0,2678__2051_Timetable_-_2024-04,Northbound,1,Taunton,a_2051_Timetable_-_2024-04,224,Weekday_merged_999963
100.0.1952647071_Timetable_-_2024-04,0,2679__2043_Timetable_-_2024-04,Northbound,1,Taunton,a_2043_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1046829532_Timetable_-_2024-04,1,267__4001_Timetable_-_2024-04,Southbound,1,A - Raleigh,a_4001_Timetable_-_2024-04,407,Weekday_merged_999963
100.0.1952652001_Timetable_-_2024-04,1,2680__64002_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_64002_Timetable_-_2024-04,502,SatSun
100.0.1952648902_Timetable_-_2024-04,0,2681__2029_Timetable_-_2024-04,Eastbound,1,Oshawa Centre Terminal,a_2029_Timetable_-_2024-04,917,Weekday_merged_999963
100.0.1952647072_Timetable_-_2024-04,1,2682__62026_Timetable_-_2024-04,Southbound,1,Ajax Station,a_62026_Timetable_-_2024-04,216,SatSun
100.0.2242008464_Timetable_-_2024-04,1,2683__99903_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_99903_Timetable_-_2024-04,916,All Days_merged_999964
100.0.1952648901_Timetable_-_2024-04,1,2684__2030_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_2030_Timetable_-_2024-04,917,Weekday_merged_999963
100.0.1952648901_Timetable_-_2024-04,1,2685__62030_Timetable_-_2024-04,Westbound,1,Pickering Parkway Terminal,a_62030_Timetable_-_2024-04,917,SatSun
100.0.1952650521_Timetable_-_2024-04,1,2686__64023_Timetable_-_2024-04,Westbound,1,Oshawa Centre Terminal,a_64023_Timetable_-_2024-04,411,SatSun
100.0.195264850916_Timetable_-_2024-04,0,2687__62005_Timetable_-_2024-04,Eastbound,1,Conlin,a_62005_Timetable_-_2024-04,916,SatSun
100.0.1952650521_Timetable_-_2024-04,1,2688__64007_Timetable_-_2024-04,Westbound,1,Oshawa Centre Terminal,a_64007_Timetable_-_2024-04,411,SatSun
100.0.1952647072_Timetable_-_2024-04,1,2689__2051_Timetable_-_2024-04,Southbound,1,Ajax Station,a_2051_Timetable_-_2024-04,216,Weekday_merged_999963
100.0.1952647814_Timetable_-_2024-04,1,268__4022_Timetable_-_2024-04,Southbound,1,Raleigh,a_4022_Timetable_-_2024-04,407,Weekday_merged_999963
100.0.1952647071_Timetable_-_2024-04,0,2690__62024_Timetable_-_2024-04,Northbound,1,Taunton,a_62024_Timetable_-_2024-04,216,SatSun
100.0.1952650521_Timetable_-_2024-04,1,2691__64024_Timetable_-_2024-04,Westbound,1,Oshawa Centre Terminal,a_64024_Timetable_-_2024-04,411,SatSun
100.0.1952649895_Timetable_-_2024-04,0,2692__2037_Timetable_-_2024-04,Northbound,1,Taunton,a_2037_Timetable_-_2024-04,224,Weekday_merged_999963
100.0.1952652001_Timetable_-_2024-04,1,2693__8446_Timetable_-_2024-04,Westbound,1,Clarington Boulevard,a_8446_Timetable_-_2024-04,502,Stat Holiday
100.0.1952647071_Timetable_-_2024-04,0,2695__62025_Timetable_-_2024-04,Northbound,1,Taunton,a_62025_Timetable_-_2024-04,216,SatSun
